5f9b4146-da29-4844-ada8-7310739b5584;FOSTEC ARTEFATOS DE CONCRETO;Fossas e Filtros;luana.fostec@globo.com;89239-701;Joinville;santa catarina;Distrito de Pirabeiraba;SC;True;4,0
1509fc4c-ce0e-460c-ba19-ffd8147e1d6d;AMORTECEVILLE AUTO CENTER;Oficinas Mecânicas;adm@amorteceville.com.br;89212-213;Joinville;santa catarina;Floresta;SC;True;4,2
b14b2feb-ece0-4a7a-a1d4-8c764758a8fd;MARMORARIA FELINE;Mármores e Granitos;marmorariafeline@gmail.com;89224-281;Joinville;santa catarina;Jardim Iririú;SC;True;5,0
20fde9dc-79ce-4c08-b775-b02d71b59444;CALHAS KAIRÓS;Calhas e Rufos;calha_kairos@hotmail.com;89209-680;Joinville;santa catarina;Parque Guarani;SC;True;4,1
988a7f23-0949-4dd1-8b15-7506f6079dda;CAÇAMBAS COLEVILA - VILA NOVA;Caçambas;colevila.coleta@hotmail.com;89237-140;Joinville;santa catarina;Vila Nova;SC;True;3,9
07c72fa4-e277-40e0-8f0a-7908609ee0b5;GOLD PERSIANAS;Persianas;contato@goldpersianas.com.br;89207-500;Joinville;santa catarina;.;SC;True;5,0
16b0e981-58e2-44f4-9753-6ba60ed75617;CLÍNICA DO LAR;Refrigeradores - Conserto e Peças;clinicadolar@hotmail.com;89227-160;Joinville;santa catarina;Iririú;SC;True;3,1
6c7c717c-93b4-4b28-8b3f-8038e5709817;VIDRAÇARIA VISUAL;Box p Banheiros;vidracariavisual@hotmail.com;89229-101;Joinville;santa catarina;Fátima;SC;True;4,8
8e2336fd-b2b5-4254-a9ec-a905a6ce9b9b;AB SEGURANÇA ELETRÔNICA;Alarmes;absegurancaeletronica@hotmail.com;89221-310;Joinville;santa catarina;.;SC;True;5,0
04e7cbe7-e18c-41d5-ac27-92399518097d;VIDRAÇARIA IRIRIÚ;Vidraçarias;vidracariaiririu@hotmail.com;89227-017;Joinville;santa catarina;Iririú;SC;True;
1bbfd95a-cffa-4555-a45c-ea7090e9c5b4;MARMORARIA DVILLE;Mármores e Granitos;marmorariadville@hotmail.com;89233-000;Joinville;santa catarina;Santa Catarina;SC;True;4,7
0c0189eb-586b-4b6a-bbb2-b784a8275e80;PÓLOS INSTALAÇÕES E MONITORAMENTO;Câmeras de Segurança;sonia@polosalarmes.com;89221-500;Joinville;santa catarina;Saguaçu;SC;True;4,4
d36f6161-ea5d-48f2-8574-72b9334a8dac;ALÔ GÁS;Gás - Fornecedores;alogasjoinville@gmail.com;89227-410;Joinville;santa catarina;Iririú;SC;True;4,1
c3963b9b-c614-44af-99a9-87f922c8c4ba;FARIAS GÁS;Gás - Fornecedores;fpvgas@hotmail.com;89233-010;Joinville;santa catarina;.;SC;True;4,5
c910c260-ca4e-4fac-bb15-88172dc31073;RESTAURANTE E PETISQUEIRA DO PAULINHO;Restaurantes;restaurantepaulinho@bol.com.br;89228-800;Joinville;santa catarina;Espinheiros;SC;True;4,5
6b140b2a-0c9c-41de-ae4e-5fe25a0636de;REI DAS DIVISÓRIAS;Carpetes;reidasdivisoriassc@gmail.com;89203-307;Joinville;santa catarina;Anita Garibaldi;SC;True;4,2
ac0918bb-e38f-45d8-8c78-f2236a5e6499;REAL FRETES E MUDANÇAS;Fretes;real-mudancas@hotmail.com;89237-690;Joinville;santa catarina;Vila Nova;SC;True;
8b56551b-5c64-43ba-ad03-b39e449ffe85;SERRALHERIA JM;Serralherias e Serralheiros;jm34675648@gmail.com;89225-050;Joinville;santa catarina;Aventureiro;SC;True;4,4
e7515d77-7b7a-4c14-9ba1-f12018589ab1;GUARAMIRIM CONTROLE DE PRAGAS;Desentupimento;comercial@guarapragas.com.br;89220-000;Joinville;santa catarina;.;SC;True;5,0
3885fd74-ac13-4d5f-b6fc-324ccbdfe855;LOCAÇÃO DE CAÇAMBAS COELHO;Entulho - Coleta;coletas.coelho@gmail.com;89210-655;Joinville;santa catarina;Itaum;SC;True;4,8
5b4833bf-2efb-4295-97be-4ff4fc58daad;GASVILLE;Gás - Fornecedores;gasville@gasville.com.br;89207-301;Joinville;santa catarina;Guanabara;SC;True;4,3
1a7fee7f-7251-4a93-adeb-b08bf42196be;ESQUADRIAS IRMÃOS LÓ;Esquadrias de Madeira;esquadriasirmaoslo@gmail.com;89219-750;Joinville;santa catarina;Zona Industrial;SC;True;4,4
cbc7eb21-823f-49ee-9df2-803ada6a8f0b;GESSOVILLE;Gesso;gessoville@bol.com.br;89235-330;Joinville;santa catarina;Itinga;SC;True;4,3
3ae2032c-f499-4c12-8a59-82341a73399b;CALHAS UNIÃO;Calhas e Rufos;calhas.uniao47@gmail.com;89229-082;Joinville;santa catarina;Fátima;SC;True;5,0
26b4fd71-6bb8-4749-9b81-6c596e88f7c7;AUTO SOCORRO RODOCARRO;Guinchos;financeiro@rodocarro.com.br;89203-275;Joinville;santa catarina;Atiradores;SC;True;3,7
e5889a6f-9c13-4971-9783-f229ce9a33c9;BIG PIZZA JOINVILLE;Pizzarias;luiz_passo@hotmail.com;89224-150;Joinville;santa catarina;Jardim Iririú;SC;True;4,0
74fd7bd6-7129-4095-9422-40b8d8c67c7a;CONCEITO OBRAS;Gesso;kennedi95@yahoo.com.br;89207-470;Joinville;santa catarina;.;SC;True;
9731f42c-b924-4ef0-9e96-4c2750530a99;LOVE PIZZAS JOINVILLE;Pizzarias;bigpizzaslitoral.joinville@yahoo.com.br;89227-310;Joinville;santa catarina;Iririú;SC;True;4,4
44ad51c6-cddb-44f5-a98f-6b40fdb92f89;DECORAÇÕES NOBRE;Gesso;decoracoesnobre@gmail.com;89214-560;Joinville;santa catarina;Nova Brasília;SC;True;4,6
82f5cb17-8a00-402f-bc31-54f4db6584ab;ELETRICISTA DANIEL F DELLANDREA;Eletricistas;ddellandrea@gmail.com;89225-890;Joinville;santa catarina;Aventureiro;SC;True;
2e8d2c75-790b-49a4-b2bb-dc81dc1bb88a;CAÇAMBAS COLEVILA - VILA NOVA;Entulho - Coleta;colevila.coleta@hotmail.com;89237-140;Joinville;santa catarina;Vila Nova;SC;True;3,9
8b0d7023-c23d-43f4-b859-9a9d0b4a334f;CLÍNICA DO LAR;Ar Condicionado;clinicadolar@hotmail.com;89227-160;Joinville;santa catarina;Iririú;SC;True;3,1
d3ae36a4-5e9c-4a25-a976-e8c6dbbb0ac0;RACHADEL CENTRALVILLE REFRIGERAÇÃO;Máquinas de Lavar Roupa - Conserto;centralville.contato@outlook.com;89220-000;Joinville;santa catarina;.;SC;True;5,0
27816934-4313-4507-9375-248085c04360;LIFTTEC EMPILHADEIRAS;Empilhadeiras;fernando.guindastes@hotmail.com;89212-240;Joinville;santa catarina;Floresta;SC;True;5,0
4b392bd4-069b-4062-9fdb-afbbf21c0a57;ESQUADRIAS INCOMATELLI;Esquadrias de Madeira;comercial@incomatelli.com.br;89213-430;Joinville;santa catarina;Nova Brasília;SC;True;3,7
ea80c425-7e3c-4872-aac8-b99ac0188f5d;MADEIREIRA TUIUTI;Madeiras;vanderlei.tuiuti@gmail.com;89226-001;Joinville;santa catarina;Aventureiro;SC;True;4,4
18ebf748-2026-4d05-8416-ce7c956fa6c8;LOCAÇÃO DE CAÇAMBAS COELHO;Caçambas;coletas.coelho@gmail.com;89210-655;Joinville;santa catarina;Itaum;SC;True;4,8
fddd88b7-12a8-4030-9cf8-c6341d03ebc9;DURAN MÓVEIS SOB MEDIDA;Móveis sob Medida;junior@duranmoveis.com.br;89204-251;Joinville;santa catarina;América;SC;True;4,4
44adcf8a-f107-43cb-a343-fa206bb6cdb5;SILVARGAS GUINDASTES;Guindastes;contato@silvargasguindastes.com;89226-020;Joinville;santa catarina;Aventureiro;SC;True;
2cfa2c4c-891e-4f5b-a4f2-679ea31b72f7;TERRAPLENAGEM MEDEIROS;Entulho - Coleta;medeiros@terramedeiros.com.br;89219-600;Joinville;santa catarina;Zona Industrial;SC;True;4,1
bddabe26-0664-4d89-9241-ac1f7371fba0;VIEIRA SOCIEDADE DE ADVOCACIA;Advogados;vieira.adv@gmail.com;89201-010;Joinville;santa catarina;Centro;SC;True;5,0
26fbae76-1ded-42fa-ad05-83e7c4186705;AUBVILLE DESENTUPIDORA;Desentupimento;aubville@yahoo.com.br;89237-000;Joinville;santa catarina;Vila Nova;SC;True;
c469c45d-be8a-4de6-8311-5e58d36ec61a;ADVOCACIA DR ADAUTO;Advogados;adauto@adauto.com.br;89201-010;Joinville;santa catarina;Centro;SC;True;4,3
a90bf7e1-9aad-4915-8dfb-b43431cb94a1;PÓLOS INSTALAÇÕES E MONITORAMENTO;Alarmes;sonia@polosalarmes.com;89221-500;Joinville;santa catarina;Saguaçu;SC;True;4,4
e4d67086-1eac-4151-ac26-5818eef0b1ba;BELAS DIVISÓRIAS;Forros;belasdivisorias@hotmail.com;89214-500;Joinville;santa catarina;Nova Brasília;SC;True;5,0
ff3989be-25e8-44bf-9cee-1b3348e783e0;POÇOS SEMI-ARTESIANOS NASATTO;Poços Artesianos - Construtores;pocosirmaosnasatto@hotmail.com;89235-155;Joinville;santa catarina;Itinga;SC;True;3,6
6288b4d9-a5ab-431c-8ece-f1b2721a8028;SERRARIA ADIVAL SCHRAMM;Madeiras;serrariaadival@terra.com.br;89239-270;Joinville;santa catarina;Pirabeiraba;SC;True;5,0
d1c70091-6cf2-43bd-8f7a-b4dfa99ff238;MICTUR VIAGENS ALUGUEL DE VANS;Turismo - Agências;contato@mictur.com.br;89225-625;Joinville;santa catarina;Aventureiro;SC;True;5,0
b3961e2d-0430-4dcc-b0c6-00ff303775ae;FARMÁCIAS DE MANIPULAÇÃO BIO VILLE;Farmácias de Manipulação;bioville@bioville.com.br;89202-207;Joinville;santa catarina;Bucarein;SC;True;4,1
72a5a499-508e-4cfe-b1ee-175321d5c61f;REI DAS DIVISÓRIAS;Persianas;reidasdivisoriassc@gmail.com;89203-307;Joinville;santa catarina;Anita Garibaldi;SC;True;4,2
2b42a2ea-c38d-4754-882f-ebbfb21e187a;SÓ FORRO;Vidraçarias;so.forropvc@hotmail.com;89210-085;Joinville;santa catarina;Itaum;SC;True;3,2
08341b84-ed05-4545-888a-6b64a56c860b;FRETE SAVEIRO;Fretes;anderson22gustavo@gmail.com;89227-210;Joinville;santa catarina;Iririú;SC;True;
c1515ae7-9c3a-4c84-9001-61aed50c9f1e;FERNANDES BRINQUEDOS;Brinquedos - Aluguel;;89234-018;Joinville;santa catarina;Paranaguamirim;SC;True;4,9
0e3ca168-91e2-4acf-89a8-43d4e32903e1;MICTUR VIAGENS ALUGUEL DE VANS;Vans - Aluguel;contato@mictur.com.br;89225-625;Joinville;santa catarina;Aventureiro;SC;True;5,0
4b8cd7b2-9bf0-42df-8d9b-ec2031f35951;BERGOZZA PINTURAS;Pintores;bergozza.pinturas@hotmail.com;89231-330;Joinville;santa catarina;Paranaguamirim;SC;True;5,0
48b8aa82-bd4c-4567-9e55-054150c2c10e;SERRALHERIA ALVES;Serralherias e Serralheiros;alves.serralheria@gmail.com;89209-400;Joinville;santa catarina;João Costa;SC;True;4,0
1c3e3c7e-fdfe-4e08-aae0-a37582423592;OFFICINA DO CELULAR;Telefones Celulares - Assistência Técnica;comercial@officinadocelular.com.br;89201-110;Joinville;santa catarina;Centro;SC;True;
7b32b1d5-95cb-4de9-a2ec-fcdbee1bfab0;TECVIDROS JOINVILLE;Vidraçarias;tecvidrosjlle@hotmail.com;89225-630;Joinville;santa catarina;Aventureiro;SC;True;4,3
4db04c30-c197-4962-81a1-bc68b7f4d17e;SERRALHERIA LOPES;Estruturas Metálicas;portaderolo@hotmail.com;89231-418;Joinville;santa catarina;Paranaguamirim;SC;True;5,0
aaacdec5-b917-4482-8910-f150db575fd5;MENDONÇA FRETES E MUDANÇAS;Fretes;pedrobiakari@gmail.com;89224-021;Joinville;santa catarina;Jardim Iririú;SC;True;
c9ede988-f7a0-44b3-8de9-2fa56478461e;CAÇAMBAS DUNZER;Entulho - Coleta;cacambasdunzer@hotmail.com;89209-680;Joinville;santa catarina;Parque Guarani;SC;True;4,7
a6b59492-8a75-4080-963a-db72af9f28df;ESQUADRIAS ITAUM ALUMÍNIO & FERRO;Serralherias e Serralheiros;esquadriasitaum@hotmail.com;89209-303;Joinville;santa catarina;João Costa;SC;True;
4aa60074-b5d3-46b7-b52a-b38c518853e4;VISUAL GESSO;Gesso;silvano_visual@hotmail.com;89215-150;Joinville;santa catarina;Morro do Meio;SC;True;
2112bc57-7e60-40ef-9e22-7eab9244848e;VISUAL GESSO;Forros;silvano_visual@hotmail.com;89215-150;Joinville;santa catarina;Morro do Meio;SC;True;
bd231a96-4d05-49cd-8cf5-7b10a7ce6e16;CASA DAS CORTINAS MARLENE;Persianas;marlenecortinas@gmail.com;89229-000;Joinville;santa catarina;Fátima;SC;True;5,0
a76ed123-2cd1-4bd6-8e29-d93e026efebf;ÁGATA MARMORARIA;Mármores e Granitos;marmorariaagata@gmail.com;89215-000;Joinville;santa catarina;Morro do Meio;SC;True;4,0
8a522d19-00a5-4519-b0d3-a62704a29ab8;MUNCK MARQUES;Guindastes;paulinhoempremar@hotmail.com;89215-210;Joinville;santa catarina;Morro do Meio;SC;True;4,0
9c8f1540-0e35-41a7-a74e-c417bf19913e;CASA DAS PANTOGRÁFICAS;Serralherias e Serralheiros;casadaspantograficas@gmail.com;89208-870;Joinville;santa catarina;Petrópolis;SC;True;5,0
24473300-fd8c-4245-b566-a6e5551c3ed3;KETERINE PERSIANAS E DECORAÇÕES;Cortinas;contato@keterine.com.br;89203-300;Joinville;santa catarina;Anita Garibaldi;SC;True;4,4
dc7a773f-ffe5-4337-9555-aaba46937418;GUINDASTES E TRANSPORTES CIDADE DAS FLORES;Guindastes;guindastes.cidadedasflores@hotmail.com;89212-240;Joinville;santa catarina;Floresta;SC;True;4,2
188e0d73-0ff7-4448-81e8-0b410a072659;ESQUADRIMAR SERRALHERIA E AUTOMAÇÃO;Serralherias e Serralheiros;esquadrimarcio@ig.com.br;89233-580;Joinville;santa catarina;Santa Catarina;SC;True;4,0
7b245fc1-7ce5-4075-85df-28813710b7f3;ADVOCACIA DR EDUARDO MERTENS;Advogados;emertens@terra.com.br;89201-250;Joinville;santa catarina;Centro;SC;True;
8cc9bc67-774d-412d-be1b-3788c18cf55c;CR REFRIGERAÇÃO;Refrigeradores - Conserto e Peças;cr.refrigeracao@hotmail.com;89237-120;Joinville;santa catarina;Vila Nova;SC;True;4,5
deb2c690-f5d7-448a-a215-3e66d298b739;IMOBILIÁRIA NORTE;Imobiliárias;contato@imobiliarianorte.com.br;89204-060;Joinville;santa catarina;América;SC;True;4,3
f275fc51-7580-4bb8-bb49-a4e363ebec9d;DISK SPLIT;Refrigeradores - Conserto e Peças;claudionor.dalpra@bol.com.br;89227-315;Joinville;santa catarina;Iririú;SC;True;5,0
0fe0d25b-bcff-4435-9b3c-d04f4f3934ff;ADILSON MUDANÇAS E FRETES;Mudanças;supermercadosilva2011@gmail.com;89230-040;Joinville;santa catarina;Jarivatuba;SC;True;4,7
5add4f8b-6b0a-43ef-b3a9-a67a7e0675c4;FRETES E MUDANÇAS RODRIGO;Fretes;silveira517@gmail.com;89227-625;Joinville;santa catarina;Iririú;SC;True;
fcfcadc0-9bab-4609-be6b-700a8b3e03e5;CALHAS JOINVILLE;Calhas e Rufos;jeanmichelwaschel@gmail.com;89235-090;Joinville;santa catarina;Itinga;SC;True;
0f7e7234-bf6b-4789-b1dd-f03960cbe735;SIMEFLEX SISTEMA METALURGIA FLEXÍVEL;Serralherias e Serralheiros;contato@simeflex.com.br;89228-070;Joinville;santa catarina;Comasa;SC;True;
e991a89a-944a-410e-96e9-4357c4272b3c;GUINDASTE MUNCKVILLE;Guindastes;orcamento@munckville.com.br;89218-180;Joinville;santa catarina;Santo Antônio;SC;True;4,0
d8b91321-bf32-43f5-8ede-7661562436e9;AUBVILLE DESENTUPIDORA;Fossas Sépticas - Limpeza;aubville@yahoo.com.br;89237-000;Joinville;santa catarina;Vila Nova;SC;True;
ed3d2098-46d9-4537-8603-a23b2e6ea9e7;TERRAPLENAGEM MEDEIROS;Terraplenagem;medeiros@terramedeiros.com.br;89219-600;Joinville;santa catarina;Zona Industrial;SC;True;4,1
87678091-0677-4b2a-801d-b5c12681954b;AUTOESCOLA AVENTUREIRO;Centro de Formação de Condutores;cfcaventureiro@hotmail.com;89226-000;Joinville;santa catarina;Aventureiro;SC;True;
4f584944-4e96-485d-aeab-22002cfddae7;SÓ FORRO;Forros;so.forropvc@hotmail.com;89210-085;Joinville;santa catarina;Itaum;SC;True;3,2
e682d8d8-b5c7-4571-8963-4a063ebede90;CLINIVET CLÍNICA VETERINÁRIA;Clínicas Veterinárias;clinivetjoinville@hotmail.com;89202-220;Joinville;santa catarina;Bucarein;SC;True;4,4
7052f437-84bc-4c61-8989-ce956ec47615;ADVOGADO SIDINEI THOMAS;Advogados;contato@thomasadvocacia.com.br;89201-010;Joinville;santa catarina;Centro;SC;True;5,0
61e072af-9cf7-45e5-914f-2ce02387b28b;ALARMES E INSTALADORA CASAGRANDE;Câmeras de Segurança;jlle.alarmes@terra.com.br;89210-430;Joinville;santa catarina;Itaum;SC;True;
88e0a13c-26a0-445b-b211-98a8bbe5c689;ODILA CORTINAS E PERSIANAS;Cortinas;odilacortinas@gmail.com;89224-150;Joinville;santa catarina;Jardim Iririú;SC;True;4,0
22366e73-107b-42b6-858d-79034bdf2e64;VIZZANO MÓVEIS SOB MEDIDA;Móveis sob Medida;vizzanomoveis@gmail.com;89206-101;Joinville;santa catarina;Boa Vista;SC;True;4,8
82728d83-0c59-4256-83f6-7fe5716e11b8;FRETE FÁCIL JOINVILLE;Fretes;fretefaciljoinville@gmail.com;89203-610;Joinville;santa catarina;Anita Garibaldi;SC;True;5,0
ae73fbea-6fd1-4b8b-a1a2-9666eb2a2f5e;IRINEU PERSIANAS;Persianas;irineupersianas@gmail.com;89239-292;Joinville;santa catarina;Pirabeiraba;SC;True;5,0
92c3c05d-b9f0-48f7-b881-7ce18b83765e;TERRAPLENAGEM LIMAS;Terraplenagem;terraplenagemlimas@hotmail.com;89210-155;Joinville;santa catarina;Itaum;SC;True;5,0
2267e95c-78e1-4870-be3d-570513136e48;MENEGOTO;Tintas Automotivas;jatir@menegoto.com.br;89204-002;Joinville;santa catarina;América;SC;True;4,7
bda2b345-488c-4f7c-9271-1fec88c9bb48;GUARAMIRIM CONTROLE DE PRAGAS;Dedetização e Desratização;comercial@guarapragas.com.br;89220-000;Joinville;santa catarina;.;SC;True;5,0
29c571f3-7fef-4364-8f32-7333503bc1c1;ARTE FILTRO ARTEFATOS DE CIMENTO;Fossas e Filtros;artefiltro@terra.com.br;89215-000;Joinville;santa catarina;Morro do Meio;SC;True;3,8
e02e5c13-36cf-43e1-9724-31a330b2b033;REI DAS DIVISÓRIAS;Gesso;reidasdivisoriassc@gmail.com;89203-307;Joinville;santa catarina;Anita Garibaldi;SC;True;4,2
4805f49a-9d71-4a97-8a7b-1f905d83f590;TERRAPLENAGEM MEDEIROS;Cimento - Artef;medeiros@terramedeiros.com.br;89219-600;Joinville;santa catarina;Zona Industrial;SC;True;4,1
9a4038e8-45b6-4ff1-837f-914f50a10eeb;AUTO CENTER AVENIDA;Amortecedores p Veículos;autocenteravenidajlle1665@gmail.com;89232-301;Joinville;santa catarina;Boehmerwald;SC;True;4,2
852f40ff-ad49-436f-8a08-fd2fe41f7a56;ARC AGROPECUÁRIA E PET SHOP;Pet Shop;arcpetshop@gmail.com;89211-307;Joinville;santa catarina;Floresta;SC;True;4,7
f157b460-304c-4a81-bf33-747a409e4d8c;VIDRAÇARIA VISUAL;Vidraçarias;vidracariavisual@hotmail.com;89229-101;Joinville;santa catarina;Fátima;SC;True;4,8
af39857c-0644-4658-b416-18b9c3e56e37;GUINCHOS FARIAS SOS;Guinchos;sosjuniorfarias@hotmail.com;89237-260;Joinville;santa catarina;Vila Nova;SC;True;
4deaa94f-e804-42a6-8430-32ba6f2fc0b7;CMD EMPREITEIRA;Construção Civil;cmdempreiteira@gmail.com;89227-603;Joinville;santa catarina;Iririú;SC;True;
80a447c3-c21c-4ca1-8036-6f703bae7605;ANDRADE VIDROS;Vidraçarias;andradevidros@outlook.com;89227-567;Joinville;santa catarina;Iririú;SC;True;4,4
ab90a628-3f01-43b5-a924-ce221f7240ff;SAMYTEC REFRIGERAÇÃO E LAVANDERIA;Ar Condicionado;emersonerhardx@gmail.com;89214-640;Joinville;santa catarina;Nova Brasília;SC;True;
822c144d-de40-40a6-b1ba-a0820ff8053a;MARMORARIA WERNER;Mármores e Granitos;marmorariawerner@hotmail.com;89217-705;Joinville;santa catarina;Costa E Silva;SC;True;4,5
1466d36f-537e-4297-8d47-53efab03496b;PINTURA SANTOS;Pintores;marcela_hsabino@hotmail.com;89203-020;Joinville;santa catarina;Atiradores;SC;True;
2534eb7d-451e-43e6-bd5d-54cfb50ff5c2;LC FORROS E ACABAMENTOS - PLASFORRO;Forros;lcpirabeiraba@gmail.com;89239-220;Joinville;santa catarina;Pirabeiraba;SC;True;
5f607d99-a48b-4446-a819-e5b8a63c812c;BOTICA DO VALLE;Farmácias de Manipulação;boticadovalle@boticadovalle.com.br;89202-138;Joinville;santa catarina;Anita Garibaldi;SC;True;4,4
a53d6cd2-5db6-4e20-b7b0-43134cb13e5e;LIFTTEC GUINDASTES;Guindastes;fernando.guindastes@hotmail.com;89212-240;Joinville;santa catarina;Floresta;SC;True;
4fb63c28-47b0-4d26-9fc7-a9f9f1e6d720;BETÃO FORRO DE PVC;Forros;betaoforrodepvc@hotmail.com;89211-400;Joinville;santa catarina;Floresta;SC;True;
0ead97d7-2aec-4258-944b-f82b4bea356b;ESQUADRIAS INCOMATELLI;Móveis sob Medida;comercial@incomatelli.com.br;89213-430;Joinville;santa catarina;Nova Brasília;SC;True;3,7
df584da8-7e92-41fe-ab81-9328d69a862e;SÓ FORRO;Box p Banheiros;so.forropvc@hotmail.com;89210-085;Joinville;santa catarina;Itaum;SC;True;3,2
3ad79c76-af26-4706-b12d-63329049ffad;CAÇAMBAS DUNZER;Caçambas;cacambasdunzer@hotmail.com;89209-680;Joinville;santa catarina;Parque Guarani;SC;True;4,7
5281cf67-738e-42f1-82e0-3c5631a3ab1e;ALARMES E INSTALADORA CASAGRANDE;Alarmes;jlle.alarmes@terra.com.br;89210-430;Joinville;santa catarina;Itaum;SC;True;
7c6f3ef2-c589-4ee4-b2ef-e26c46ef3069;ULTRAGAZ FERRARI GÁS;Gás - Fornecedores;jfglpferrari@gmail.com;89229-340;Joinville;santa catarina;Fátima;SC;True;4,4
ae673c9c-1f1a-40bc-8521-8d4358a6e6a4;AUTO BATERIAS SANTA CATARINA;Baterias;autobateriassc@hotmail.com;89211-305;Joinville;santa catarina;Floresta;SC;True;4,6
3a9a2841-2d44-4e3a-ba11-1bcb4749d67b;DISK SPLIT;Ar Condicionado;claudionor.dalpra@bol.com.br;89227-315;Joinville;santa catarina;Iririú;SC;True;5,0
b79c199e-260b-466b-987b-170f2ade11a5;SAMYTEC REFRIGERAÇÃO E LAVANDERIA;Máquinas de Lavar Roupa - Conserto;emersonerhardx@gmail.com;89214-640;Joinville;santa catarina;Nova Brasília;SC;True;
e6ebddec-ddb8-444f-bafd-7a170d9688a3;ODILA CORTINAS E PERSIANAS;Papel de Parede - Lojas e Serviços;odilacortinas@gmail.com;89224-150;Joinville;santa catarina;Jardim Iririú;SC;True;4,0
a670e5a0-4b63-4ab9-9fae-c72e4042229a;LAVANDERIA GUGUIVILLE;Lavanderias;lavanderiaguguiville@hotmail.com;89204-060;Joinville;santa catarina;América;SC;True;3,8
4714e4e2-ffec-4d3c-a8ca-57e8a6440d09;AUTO CENTER AVENIDA;Pneus;autocenteravenidajlle1665@gmail.com;89232-301;Joinville;santa catarina;Boehmerwald;SC;True;4,2
b0bab50a-6d4b-4f95-aa64-c781e7dcbeb6;SÓ FOSSAS;Fossas e Filtros;vendas@sofossas.com;89226-260;Joinville;santa catarina;Aventureiro;SC;True;4,3
1f3ffbdc-e4c6-4f13-9eeb-17cb35450deb;CASA DAS CORTINAS MARLENE;Cortinas;marlenecortinas@gmail.com;89229-000;Joinville;santa catarina;Fátima;SC;True;5,0
c5b7b732-b2a2-4263-b5e9-20752ec94dbe;PLASTCERCA SERRALHERIA E ALUMÍNIO;Serralherias e Serralheiros;plastcercas@hotmail.com;89206-300;Joinville;santa catarina;Boa Vista;SC;True;3,2
af30ad30-096f-4305-b1ea-73187d230880;CLÍNICA VETERINÁRIA UNIVET;Clínicas Veterinárias;policlinicaunivet@hotmail.com;89202-195;Joinville;santa catarina;Anita Garibaldi;SC;True;4,5
016e4f52-f412-438d-9e2d-ba4820bd4976;VIDRAÇARIAS E MÓVEIS TRAINOTTI;Vidraçarias;rafaela_dreger@hotmail.com;89225-670;Joinville;santa catarina;Aventureiro;SC;True;4,0
8b315f65-dbeb-41df-b01b-ba7332d97896;ALP MUDANÇAS;Mudanças;;89220-700;Joinville;santa catarina;Costa E Silva;SC;True;
9ce9c97d-2cab-4dbc-81cf-1fd104ab22a6;JCA INSTALAÇÕES;Eletricistas;jhonnata.1990@gmail.com;89224-410;Joinville;santa catarina;.;SC;True;
34ae7fd3-60e6-4e83-b7ec-cb9398586ff9;MADEIREIRA MATO GROSSO;Madeiras;mmgltda@terra.com.br;89213-175;Joinville;santa catarina;Nova Brasília;SC;True;3,4
8170a454-11c4-4734-8f50-170fed489925;FERRARI CARTUCHOS E TONERS;Cartuchos e Toners;atendimento@ferraricartuchos.com.br;89213-300;Joinville;santa catarina;Nova Brasília;SC;True;4,9
